Date,Allegany_cases,Anne Arundel_cases,Baltimore_cases,Calvert_cases,Caroline_cases,Carroll_cases,Cecil_cases,Charles_cases,Dorchester_cases,Frederick_cases,Garrett_cases,Harford_cases,Howard_cases,Kent_cases,Montgomery_cases,Prince George_cases,Queen Anne_cases,St. Mary_cases,Somerset_cases,Talbot_cases,Washington_cases,Wicomico_cases,Worcester_cases,Baltimore City_cases,Allegany_deaths,Anne Arundel_deaths,Baltimore_deaths,Calvert_deaths,Caroline_deaths,Carroll_deaths,Cecil_deaths,Charles_deaths,Dorchester_deaths,Frederick_deaths,Garrett_deaths,Harford_deaths,Howard_deaths,Kent_deaths,Montgomery_deaths,Prince George_deaths,Queen Anne_deaths,St. Mary_deaths,Somerset_deaths,Talbot_deaths,Washington_deaths,Wicomico_deaths,Worcester_deaths,Baltimore City_deaths
7/29/2021,7097,44530,66562,4305,2373,9613,6485,11146,2874,20032,2069,16853,19577,1366,71991,86572,3036,6182,2638,2208,14765,7839,3742,53580,212,669,1691,86,30,256,158,217,65,345,66,304,259,51,1633,1603,52,132,42,45,334,174,106,1265
7/30/2021,7098,44575,66620,4309,2376,9621,6495,11161,2882,20056,2071,16878,19592,1367,72088,86656,3039,6199,2637,2211,14782,7857,3748,53643,212,669,1691,86,30,256,158,217,65,345,66,304,259,51,1634,1604,52,132,42,45,334,174,106,1265
7/31/2021,7104,44626,66693,4316,2377,9630,6507,11190,2895,20079,2072,16896,19619,1368,72186,86765,3045,6216,2639,2212,14791,7876,3754,53692,212,669,1692,86,30,256,159,217,65,345,66,304,260,51,1634,1604,53,132,42,45,334,175,106,1265
8/1/2021,7110,44682,66744,4327,2378,9640,6517,11211,2903,20103,2074,16918,19634,1371,72276,86871,3046,6229,2641,2217,14804,7892,3764,53743,212,669,1692,86,30,257,159,217,65,345,66,304,260,51,1634,1605,53,132,42,45,334,175,106,1266
8/2/2021,7111,44721,66797,4337,2384,9644,6522,11231,2916,20129,2074,16934,19646,1371,72342,86971,3047,6243,2644,2218,14815,7899,3769,53777,212,669,1692,86,30,257,159,217,65,345,66,304,260,51,1634,1605,53,132,42,45,334,175,106,1266
8/3/2021,7115,44760,66839,4337,2384,9647,6534,11244,2918,20152,2075,16952,19662,1372,72383,87051,3049,6248,2646,2218,14817,7924,3774,53809,212,669,1692,86,30,257,159,217,65,345,66,304,261,51,1634,1607,54,132,42,45,334,176,106,1266
8/4/2021,7116,44836,66921,4339,2386,9655,6545,11273,2924,20195,2077,16980,19673,1374,72481,87196,3050,6260,2652,2220,14850,7946,3780,53876,214,669,1692,86,30,257,159,217,65,345,66,304,262,51,1634,1607,54,132,42,45,334,176,106,1267
8/5/2021,7133,44932,67003,4348,2388,9672,6566,11291,2929,20230,2079,17012,19692,1378,72596,87313,3052,6277,2655,2223,14875,7967,3785,53938,214,671,1693,86,30,257,159,217,65,347,66,304,262,51,1634,1607,54,132,42,45,334,177,106,1267
8/6/2021,7142,45008,67125,4358,2393,9681,6590,11339,2947,20274,2083,17044,19725,1379,72714,87492,3054,6292,2661,2230,14895,7994,3794,54010,214,671,1693,86,30,257,161,217,65,347,66,304,262,51,1635,1608,55,132,42,45,334,178,106,1267
8/7/2021,7160,45091,67227,4369,2395,9695,6611,11386,2950,20314,2087,17078,19755,1381,72825,87681,3060,6308,2665,2231,14910,8034,3800,54103,214,670,1694,86,30,257,161,217,65,348,66,304,262,51,1636,1608,55,132,42,45,334,179,106,1267
8/8/2021,7172,45158,67298,4378,2403,9706,6624,11432,2956,20355,2090,17106,19803,1384,72971,87852,3066,6328,2666,2240,14934,8052,3823,54172,214,670,1695,86,30,257,161,217,65,348,66,304,262,51,1636,1608,55,132,42,45,334,179,106,1267
8/9/2021,7188,45203,67361,4386,2404,9714,6631,11449,2970,20383,2090,17122,19820,1384,73058,87978,3068,6345,2669,2241,14946,8077,3833,54235,214,670,1695,86,30,257,161,217,65,348,66,304,262,51,1636,1608,55,132,42,45,334,179,106,1267
8/10/2021,7189,45259,67407,4394,2404,9723,6649,11479,2978,20423,2094,17152,19829,1386,73178,88102,3076,6360,2681,2241,14955,8103,3840,54282,214,671,1697,86,30,258,161,217,65,348,66,305,262,51,1637,1608,55,132,42,45,336,179,106,1267
8/11/2021,7196,45342,67524,4403,2409,9729,6666,11510,2984,20458,2097,17185,19858,1386,73308,88268,3080,6384,2688,2248,15001,8130,3845,54371,214,671,1698,86,31,258,161,217,65,348,66,305,262,51,1638,1608,55,132,42,45,337,179,106,1267
8/12/2021,7210,45436,67627,4415,2412,9749,6686,11563,3013,20506,2099,17223,19882,1391,73452,88457,3095,6418,2691,2256,15039,8173,3855,54469,214,672,1697,86,31,258,161,217,65,348,66,305,262,51,1638,1611,55,133,42,45,337,179,106,1269
8/13/2021,7216,45523,67750,4428,2416,9766,6707,11621,3022,20546,2112,17263,19910,1399,73535,88619,3104,6448,2704,2262,15073,8228,3878,54537,214,672,1699,86,31,258,161,218,65,348,66,305,262,51,1638,1611,55,133,42,46,337,179,106,1269
8/14/2021,7241,45595,67869,4443,2424,9773,6733,11647,3033,20598,2116,17291,19952,1405,73645,88816,3117,6481,2710,2272,15111,8269,3901,54641,215,672,1699,86,31,259,161,218,65,348,66,305,263,51,1639,1613,55,134,42,46,337,180,106,1269
8/15/2021,7249,45671,67977,4457,2429,9792,6747,11680,3045,20625,2119,17320,19988,1409,73761,88991,3122,6494,2711,2278,15153,8286,3922,54726,215,672,1700,86,31,259,161,218,65,348,66,305,263,51,1639,1613,55,134,42,46,337,180,106,1269
8/16/2021,7274,45715,68082,4467,2432,9797,6762,11720,3060,20665,2125,17357,20015,1413,73842,89131,3130,6527,2714,2282,15167,8316,3938,54787,215,672,1700,86,31,259,161,218,65,348,66,305,263,51,1640,1613,55,134,42,46,337,180,106,1270
8/17/2021,7291,45777,68177,4476,2435,9809,6779,11767,3068,20743,2126,17390,20047,1414,73960,89275,3142,6563,2718,2284,15184,8343,3952,54849,215,672,1701,86,31,259,161,218,65,348,66,305,263,51,1640,1614,55,136,42,46,337,181,106,1271
8/18/2021,7307,45888,68311,4485,2437,9837,6811,11806,3081,20800,2136,17426,20082,1415,74070,89467,3146,6588,2721,2291,15232,8357,3961,54926,215,674,1701,86,31,259,161,218,65,348,66,305,263,51,1640,1616,55,136,42,46,337,181,107,1271
8/19/2021,7332,45974,68416,4498,2444,9854,6830,11845,3104,20861,2147,17461,20109,1418,74209,89642,3157,6630,2723,2297,15286,8391,3982,55031,215,674,1702,87,31,259,161,218,65,348,66,306,263,51,1642,1616,56,136,42,46,338,181,107,1272
8/20/2021,7370,46074,68577,4506,2448,9881,6856,11901,3124,20935,2153,17507,20148,1433,74377,89838,3166,6670,2725,2300,15322,8441,4020,55075,215,675,1703,87,32,259,161,218,65,348,66,307,263,51,1642,1616,56,136,42,46,338,181,108,1273
8/21/2021,7419,46168,68696,4520,2462,9899,6879,11946,3138,20995,2176,17551,20196,1435,74553,90005,3175,6697,2727,2311,15376,8466,4032,55156,215,677,1707,87,32,260,161,219,65,349,66,309,264,51,1642,1618,56,136,43,46,340,181,108,1273
8/22/2021,7431,46334,68788,4534,2467,9914,6901,11975,3162,21053,2180,17586,20233,1435,74662,90148,3179,6714,2734,2320,15422,8495,4057,55244,215,677,1707,87,32,260,161,219,65,349,66,309,264,51,1642,1618,56,136,43,46,340,181,108,1274
8/23/2021,7465,46389,68889,4551,2469,9937,6920,12023,3171,21122,2195,17623,20267,1436,74807,90304,3180,6741,2736,2321,15445,8519,4071,55312,215,678,1707,87,32,260,161,219,65,349,66,309,264,51,1643,1618,56,136,43,46,340,181,108,1274
8/24/2021,7488,46470,68984,4563,2472,9965,6941,12053,3184,21151,2202,17654,20295,1438,74912,90454,3196,6779,2744,2323,15467,8556,4081,55368,215,678,1709,87,33,260,161,220,66,350,66,309,264,51,1645,1618,57,136,43,46,340,181,108,1275
8/25/2021,7511,46586,69110,4577,2476,9990,6960,12100,3199,21213,2204,17710,20332,1438,75053,90683,3204,6828,2748,2327,15531,8587,4092,55471,215,679,1709,87,33,260,161,220,66,350,66,309,265,51,1645,1620,57,137,43,46,340,181,108,1276
8/26/2021,7541,46709,69273,4592,2483,10019,6990,12157,3211,21276,2213,17766,20373,1446,75205,90863,3220,6855,2754,2334,15610,8620,4115,55549,217,679,1709,87,33,260,161,221,66,350,66,309,265,51,1645,1622,57,137,43,46,339,182,108,1276
8/27/2021,7572,46828,69433,4609,2493,10046,7022,12223,3224,21335,2217,17816,20443,1447,75362,91085,3226,6914,2762,2341,15670,8659,4144,55676,217,681,1709,87,34,260,161,221,66,350,66,309,265,51,1647,1622,57,137,43,47,339,183,108,1278
8/28/2021,7626,46963,69578,4619,2503,10078,7050,12281,3243,21404,2230,17856,20525,1450,75552,91302,3232,6954,2771,2343,15721,8701,4157,55776,217,682,1710,88,34,260,161,222,66,350,66,309,265,51,1648,1623,57,137,43,48,339,183,108,1279
8/29/2021,7634,47037,69671,4643,2510,10098,7069,12332,3257,21442,2237,17904,20559,1453,75744,91478,3236,6988,2772,2346,15773,8751,4175,55873,217,682,1710,88,34,261,161,222,66,350,66,309,265,51,1648,1623,57,137,43,48,340,183,108,1279
8/30/2021,7674,47117,69780,4663,2513,10128,7091,12381,3270,21478,2244,17931,20605,1453,75859,91607,3244,7007,2778,2357,15817,8793,4177,55957,217,682,1710,88,34,261,161,222,66,350,66,309,265,51,1648,1623,57,137,43,48,340,183,108,1279
8/31/2021,7698,47195,69894,4684,2522,10163,7124,12445,3290,21525,2255,17970,20637,1458,76018,91768,3256,7052,2792,2356,15844,8826,4198,56032,217,682,1711,88,34,261,161,222,67,351,66,309,265,51,1649,1625,58,137,43,48,341,185,109,1279
9/1/2021,7719,47353,70019,4702,2529,10194,7151,12514,3306,21571,2267,18014,20713,1465,76159,92003,3263,7107,2795,2361,15932,8860,4223,56156,217,685,1714,89,34,262,161,223,68,351,67,309,265,51,1649,1628,58,137,43,48,343,185,109,1282
9/2/2021,7764,47503,70199,4722,2539,10227,7181,12542,3335,21621,2272,18070,20742,1468,76337,92175,3268,7142,2803,2369,15992,8904,4251,56222,218,685,1716,90,34,262,161,223,68,351,69,310,265,51,1650,1628,58,138,44,49,344,186,109,1283
9/3/2021,7783,47622,70340,4732,2552,10264,7205,12609,3369,21712,2286,18131,20813,1470,76486,92378,3278,7198,2816,2375,16029,8986,4281,56320,218,686,1718,90,34,262,162,223,68,351,69,311,265,51,1652,1630,58,138,44,49,344,186,109,1283
9/4/2021,7821,47766,70435,4742,2559,10290,7228,12664,3379,21762,2307,18177,20839,1475,76611,92569,3293,7240,2820,2380,16118,9036,4299,56419,218,689,1720,90,34,263,162,224,68,351,69,311,265,51,1653,1631,58,138,44,49,348,186,109,1284
9/5/2021,7830,47853,70501,4747,2565,10315,7235,12695,3392,21800,2314,18210,20856,1476,76705,92712,3307,7269,2825,2386,16167,9076,4310,56488,218,689,1720,90,34,263,162,225,68,351,69,312,265,51,1653,1631,58,138,44,49,348,186,109,1284
9/6/2021,7886,47942,70584,4755,2580,10334,7269,12729,3410,21844,2333,18260,20909,1477,76831,92852,3310,7323,2830,2390,16199,9122,4317,56575,218,690,1720,90,34,264,162,225,68,351,69,312,265,51,1654,1632,58,138,44,49,348,187,109,1284
9/7/2021,7894,48005,70674,4759,2583,10348,7288,12772,3417,21883,2336,18296,20932,1480,76933,92993,3322,7364,2834,2393,16205,9161,4332,56652,218,691,1721,90,34,264,162,225,68,351,69,312,265,51,1654,1634,59,138,44,49,348,187,109,1284
9/8/2021,7964,48080,70752,4762,2586,10362,7299,12804,3427,21900,2341,18336,20954,1481,77026,93117,3329,7392,2839,2396,16216,9185,4340,56669,218,693,1725,90,35,266,162,225,68,351,69,313,265,51,1656,1637,59,138,44,49,350,187,110,1286
9/9/2021,8015,48159,70836,4768,2586,10385,7310,12824,3434,21953,2349,18375,21048,1483,77131,93255,3334,7406,2848,2401,16281,9205,4346,56732,219,695,1733,91,36,266,162,225,69,352,69,315,265,51,1659,1640,59,139,45,49,351,188,110,1286
9/10/2021,8062,48289,70991,4777,2605,10419,7343,12895,3476,22030,2367,18430,21092,1491,77265,93513,3346,7476,2868,2415,16361,9283,4359,56864,219,696,1738,91,36,266,162,226,69,352,69,315,266,51,1661,1641,59,139,45,49,351,189,110,1286
9/11/2021,8080,48437,71133,4805,2628,10447,7367,12951,3514,22093,2373,18488,21123,1499,77406,93693,3360,7528,2882,2426,16441,9341,4388,56990,220,698,1739,91,36,266,162,226,69,353,69,315,266,51,1661,1642,59,139,45,49,351,191,110,1287
9/12/2021,8108,48548,71241,4814,2647,10477,7387,12997,3533,22149,2388,18540,21164,1501,77522,93865,3367,7550,2897,2439,16514,9376,4406,57113,220,704,1739,91,36,266,162,226,69,353,69,315,266,51,1662,1642,59,139,45,49,351,191,111,1287
9/13/2021,8127,48651,71366,4832,2650,10492,7414,13042,3536,22191,2400,18587,21198,1501,77696,94015,3373,7629,2913,2442,16548,9414,4418,57211,220,704,1739,91,37,267,162,226,69,353,69,315,266,51,1663,1642,59,139,45,49,351,191,111,1288
9/14/2021,8233,48733,71444,4853,2661,10510,7436,13082,3546,22247,2412,18621,21236,1509,77870,94179,3380,7657,2931,2445,16570,9456,4434,57295,220,705,1743,91,37,270,162,227,69,355,69,317,267,51,1663,1647,59,139,45,49,352,191,111,1291
9/15/2021,8284,48844,71597,4865,2670,10529,7467,13123,3559,22309,2422,18658,21270,1515,77967,94379,3389,7740,2947,2449,16657,9512,4448,57329,221,705,1743,91,38,270,164,228,70,356,69,318,267,52,1663,1650,59,141,46,49,353,194,111,1293
9/16/2021,8334,48966,71744,4881,2683,10558,7495,13192,3598,22374,2435,18706,21312,1517,78130,94535,3400,7772,2965,2459,16746,9555,4458,57444,224,707,1746,91,38,270,164,228,70,357,69,319,268,52,1664,1650,59,141,46,49,355,195,111,1294
9/17/2021,8382,49087,71911,4905,2704,10596,7535,13241,3619,22432,2469,18759,21366,1521,78288,94706,3432,7863,2987,2468,16836,9628,4479,57570,225,708,1747,91,38,271,164,230,70,359,69,323,269,52,1665,1656,59,141,46,49,356,196,111,1298
9/18/2021,8426,49207,72019,4933,2718,10628,7571,13282,3638,22479,2491,18814,21422,1526,78428,94870,3445,7916,3004,2480,16912,9679,4500,57673,226,710,1748,91,38,273,164,229,70,359,69,326,269,52,1669,1657,60,142,46,49,356,197,111,1298
9/19/2021,8463,49313,72127,4949,2737,10649,7590,13325,3651,22510,2521,18849,21436,1527,78530,95001,3454,7985,3012,2489,16977,9715,4514,57773,226,710,1748,91,38,273,164,229,70,359,69,326,269,52,1669,1657,60,142,46,49,356,197,111,1298
9/20/2021,8529,49394,72236,4978,2757,10699,7623,13366,3668,22556,2538,18892,21492,1529,78635,95144,3463,8030,3028,2493,17025,9747,4519,57895,226,710,1748,91,38,273,164,229,70,359,69,326,269,52,1669,1657,60,142,46,49,356,197,111,1298
9/21/2021,8612,49464,72338,4994,2767,10737,7648,13400,3681,22612,2552,18938,21518,1533,78755,95287,3474,8055,3035,2497,17034,9790,4527,57962,228,717,1752,91,39,274,164,231,70,360,69,329,269,53,1668,1659,60,142,46,49,358,198,112,1298
9/22/2021,8634,49565,72489,5010,2771,10763,7672,13435,3695,22648,2561,18981,21544,1533,78852,95446,3491,8113,3042,2507,17162,9843,4534,58064,229,721,1755,93,39,274,164,232,72,360,69,331,269,52,1670,1662,62,142,46,49,358,199,112,1301
9/23/2021,8677,49719,72635,5027,2797,10809,7706,13471,3699,22691,2571,19046,21600,1539,78980,95623,3507,8173,3047,2518,17275,9889,4552,58209,230,724,1761,93,39,275,164,232,73,361,70,332,269,52,1672,1666,63,143,46,49,359,199,112,1305
9/24/2021,8734,49843,72781,5064,2807,10856,7740,13522,3710,22737,2595,19080,21634,1539,79097,95797,3512,8268,3066,2537,17367,9961,4565,58311,230,725,1763,93,39,275,164,232,73,363,70,333,269,52,1673,1666,64,144,46,49,360,200,113,1308
9/25/2021,8786,49974,72942,5098,2834,10897,7782,13559,3751,22777,2624,19117,21671,1546,79270,96009,3536,8395,3076,2549,17453,10009,4590,58445,231,726,1763,93,39,275,164,233,73,363,70,333,269,52,1674,1667,64,145,46,50,360,201,113,1309
9/26/2021,8790,50074,73061,5117,2849,10947,7820,13581,3762,22825,2635,19164,21719,1553,79373,96140,3548,8415,3084,2559,17547,10057,4608,58576,231,727,1763,93,39,275,164,233,73,363,70,333,269,52,1674,1668,64,146,46,50,360,201,113,1310
9/27/2021,8811,50169,73169,5140,2861,10972,7851,13612,3770,22865,2657,19202,21764,1559,79452,96246,3554,8478,3099,2570,17574,10092,4620,58677,232,727,1763,93,39,276,164,236,73,363,70,333,269,52,1675,1669,64,146,46,50,360,201,113,1310
9/28/2021,8898,50220,73254,5147,2873,11011,7886,13635,3780,22908,2670,19242,21795,1563,79555,96373,3562,8509,3105,2579,17617,10127,4635,58792,232,730,1768,94,39,278,165,238,73,363,70,335,269,52,1676,1674,64,147,46,50,361,201,113,1311
9/29/2021,8926,50329,73433,5157,2876,11047,7928,13670,3789,22974,2682,19292,21839,1566,79650,96496,3569,8546,3116,2585,17712,10154,4649,58876,232,732,1769,94,39,279,165,240,73,363,71,335,269,53,1677,1676,64,148,46,50,362,202,113,1311
9/30/2021,8957,50469,73574,5193,2908,11079,7963,13722,3802,23031,2703,19358,21883,1570,79807,96674,3580,8679,3120,2597,17795,10205,4668,59003,233,735,1774,94,39,279,165,240,73,366,71,337,269,53,1679,1679,64,149,47,50,363,202,113,1311
10/1/2021,8997,50582,73745,5224,2921,11132,8009,13786,3829,23089,2723,19413,21934,1574,79948,96880,3593,8733,3140,2612,17884,10274,4680,59168,233,736,1774,95,39,278,166,241,73,366,71,338,269,53,1680,1682,64,149,47,50,363,202,113,1313
10/2/2021,9028,50722,73936,5248,2945,11167,8058,13826,3848,23138,2738,19464,21956,1576,80069,96984,3614,8825,3145,2627,17981,10320,4696,59246,234,737,1776,95,39,279,166,243,73,366,71,338,269,53,1680,1683,64,149,47,50,363,205,113,1314
10/3/2021,9034,50846,74056,5276,2959,11192,8082,13862,3850,23176,2749,19500,21986,1584,80175,97101,3619,8868,3149,2637,18051,10352,4713,59432,235,737,1776,95,39,279,166,243,73,366,71,338,269,53,1681,1683,64,150,47,50,363,205,113,1314
10/4/2021,9111,50950,74154,5302,2969,11231,8115,13884,3861,23229,2773,19548,22027,1585,80272,97202,3638,8897,3159,2643,18102,10380,4734,59561,236,737,1776,95,39,279,166,243,73,366,71,338,269,53,1681,1685,64,150,47,50,363,205,113,1314
10/5/2021,9115,50997,74237,5321,2971,11248,8131,13908,3880,23257,2776,19588,22041,1589,80365,97263,3641,8920,3163,2652,18137,10399,4742,59635,237,740,1781,97,39,280,167,244,74,366,71,338,269,53,1681,1688,65,150,47,50,365,205,113,1314
10/6/2021,9146,51106,74376,5343,2975,11263,8179,13943,3884,23288,2783,19632,22086,1599,80448,97385,3655,8998,3173,2657,18213,10441,4763,59717,237,744,1786,97,41,281,169,244,75,367,71,338,272,54,1681,1686,65,151,47,50,367,205,113,1316
10/7/2021,9192,51229,74504,5367,2988,11313,8226,13983,3905,23349,2813,19704,22151,1612,80598,97516,3671,9040,3181,2670,18308,10481,4784,59866,237,744,1790,98,41,282,169,246,77,367,73,340,273,54,1683,1689,65,152,47,51,368,205,113,1316
10/8/2021,9218,51343,74627,5392,2995,11341,8256,14007,3921,23410,2836,19764,22173,1616,80692,97622,3689,9125,3194,2686,18404,10519,4797,60000,237,745,1794,98,41,282,170,247,77,367,74,341,273,54,1685,1689,65,153,48,51,370,206,113,1317
10/9/2021,9300,51458,74809,5413,3010,11371,8300,14037,3934,23462,2866,19832,22199,1622,80807,97743,3708,9189,3204,2704,18474,10563,4818,60063,238,746,1795,99,41,284,170,249,77,368,74,342,273,54,1688,1689,66,154,48,51,370,208,114,1317
10/10/2021,9306,51549,74923,5442,3019,11395,8326,14085,3945,23512,2888,19890,22234,1629,80918,98072,3721,9254,3212,2726,18556,10600,4833,60184,238,747,1798,100,41,284,170,249,77,368,74,342,273,54,1688,1689,66,154,48,51,371,208,114,1317
10/11/2021,9373,51608,75013,5458,3025,11416,8347,14099,3958,23546,2903,19938,22249,1633,81005,98159,3733,9274,3225,2732,18586,10616,4845,60287,238,748,1799,100,41,284,170,249,77,368,74,342,273,54,1688,1689,66,154,48,51,371,209,114,1317
10/12/2021,9380,51634,75049,5467,3031,11429,8368,14110,3964,23557,2906,19967,22260,1636,81028,98237,3741,9287,3227,2738,18596,10635,4852,60340,239,750,1800,100,42,284,170,249,77,368,75,343,273,55,1689,1691,66,155,48,51,371,209,114,1318
10/13/2021,9407,51731,75171,5483,3035,11462,8411,14138,3976,23601,2916,20042,22299,1640,81142,98360,3749,9316,3242,2744,18708,10659,4863,60457,239,752,1802,100,43,284,170,249,77,369,77,346,273,55,1690,1696,68,157,50,51,373,209,115,1320
10/14/2021,9451,51866,75357,5497,3047,11492,8446,14157,3981,23647,2940,20090,22339,1645,81245,98455,3761,9379,3249,2753,18789,10704,4889,60496,241,753,1808,100,43,284,171,249,77,372,77,348,273,55,1692,1700,68,157,52,51,374,211,115,1322
10/15/2021,9497,51948,75464,5519,3052,11518,8485,14186,3997,23693,2952,20146,22354,1652,81338,98569,3767,9453,3261,2759,18883,10741,4902,60607,242,755,1812,100,45,284,172,250,77,372,77,349,273,55,1694,1707,68,159,52,51,377,211,115,1325
10/16/2021,9531,52028,75550,5539,3071,11531,8531,14221,4008,23742,2975,20178,22380,1664,81407,98674,3782,9505,3274,2769,18930,10768,4911,60710,242,754,1814,101,46,286,173,251,77,372,77,349,274,55,1696,1708,70,160,52,51,380,211,116,1326
10/17/2021,9538,52107,75644,5557,3085,11546,8558,14244,4017,23779,2981,20222,22401,1675,81487,98784,3792,9549,3282,2782,18994,10793,4921,60812,242,754,1817,101,47,287,174,251,77,372,77,349,274,55,1697,1708,70,160,52,51,380,211,117,1327
10/18/2021,9561,52143,75718,5572,3091,11559,8575,14273,4024,23807,2986,20280,22420,1679,81557,98855,3803,9573,3288,2784,19036,10824,4933,60923,242,754,1817,101,47,287,174,251,77,372,77,349,274,55,1697,1708,70,160,52,51,380,211,117,1327
10/19/2021,9592,52207,75812,5577,3098,11570,8602,14287,4029,23852,2999,20328,22437,1680,81618,98912,3806,9596,3295,2787,19042,10841,4937,60903,244,756,1819,101,47,286,174,253,77,372,77,349,274,55,1697,1708,70,160,52,51,382,215,117,1327
10/20/2021,9598,52290,75906,5587,3105,11595,8641,14308,4048,23886,3002,20369,22466,1684,81691,98991,3815,9642,3300,2790,19057,10859,4943,60951,244,756,1823,101,47,286,175,253,78,373,78,350,275,56,1699,1712,70,160,52,51,387,216,117,1328
10/21/2021,9623,52401,76039,5600,3133,11614,8676,14336,4064,23944,3027,20426,22478,1687,81768,99077,3830,9672,3306,2808,19213,10910,4958,61003,244,756,1823,101,47,287,175,255,78,375,79,351,275,56,1702,1713,70,160,52,53,388,218,117,1333
10/22/2021,9643,52471,76132,5613,3144,11634,8693,14363,4079,23976,3056,20480,22501,1693,81833,99161,3842,9734,3320,2813,19266,10939,4969,61101,245,760,1828,101,47,287,175,255,79,375,79,351,275,56,1702,1713,70,160,52,53,390,218,117,1334
10/23/2021,9666,52585,76246,5624,3160,11647,8725,14398,4092,24030,3091,20525,22522,1704,81913,99223,3860,9752,3327,2816,19341,10966,4972,61181,245,760,1830,101,47,287,175,256,79,375,79,351,275,56,1704,1715,70,161,52,53,390,219,118,1337
10/24/2021,9668,52648,76319,5643,3165,11670,8745,14418,4100,24063,3112,20563,22547,1708,81988,99293,3860,9787,3330,2823,19389,10992,4977,61275,245,761,1830,101,47,287,175,256,79,375,79,351,275,56,1705,1715,71,161,52,53,392,220,118,1337
10/25/2021,9681,52697,76362,5654,3170,11682,8756,14434,4106,24094,3125,20587,22570,1710,82037,99338,3866,9801,3333,2825,19417,11010,4987,61353,245,761,1830,101,47,287,175,258,79,375,79,351,275,56,1706,1715,71,161,52,53,392,220,118,1337
10/26/2021,9726,52748,76414,5659,3182,11694,8777,14447,4115,24140,3135,20635,22591,1714,82095,99406,3874,9823,3335,2828,19443,11028,4994,61389,247,764,1832,101,48,287,175,259,80,376,79,353,276,56,1708,1717,71,162,53,53,393,221,118,1337
